cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.012345679012345678,0.0,0.058823529411764705,0.06818181818181818,0.07086614173228346,0.04326923076923077,0.06369426751592357,0.10416666666666667,0.125,0.11203319502074689,0.09523809523809523,0.0,0.011764705882352941,0.1,0.08064516129032258,0.08,0.10714285714285714,0.2916666666666667,0.22580645161290322,0.42857142857142855,0.0,0.0,0.1151685393258427,0.2702702702702703,0.0990990990990991,0.0136986301369863,0.15328467153284672,0.0,0.041666666666666664,0.297029702970297,0.10382513661202186,0.08225108225108226,0.0,0.34210526315789475,0.16901408450704225,0.15384615384615385,0.06666666666666667
-11,0.018518518518518517,0.0,0.05128205128205128,0.028409090909090908,0.13559322033898305,0.059322033898305086,0.025,0.125,0.21212121212121213,0.08450704225352113,0.11538461538461539,0.08695652173913043,0.014705882352941176,0.16666666666666666,0.06716417910447761,0.09090909090909091,0.1,0.14285714285714285,0.22666666666666666,0.14285714285714285,0.1111111111111111,0.0,0.10622710622710622,0.17647058823529413,0.09090909090909091,0.06976744186046512,0.14285714285714285,0.07692307692307693,0.02564102564102564,0.3364485981308411,0.12903225806451613,0.047516198704103674,0.0,0.3652694610778443,0.1111111111111111,0.11538461538461539,0.42857142857142855
-10,0.012987012987012988,0.0,0.125,0.07650273224043716,0.0738255033557047,0.061611374407582936,0.03664921465968586,0.1686746987951807,0.17391304347826086,0.12206572769953052,0.058823529411764705,0.0,0.034482758620689655,0.15384615384615385,0.04929577464788732,0.12,0.037037037037037035,0.14814814814814814,0.21940928270042195,0.0,0.0,0.0,0.09580838323353294,0.1,0.11851851851851852,0.0625,0.16901408450704225,0.0,0.045454545454545456,0.2682926829268293,0.1346153846153846,0.059369202226345084,0.0,0.28313253012048195,0.10891089108910891,0.16417910447761194,0.0625
-9,0.0,0.0,0.10344827586206896,0.046511627906976744,0.04,0.06722689075630252,0.044642857142857144,0.15555555555555556,0.10714285714285714,0.13135593220338984,0.13793103448275862,0.03225806451612903,0.036585365853658534,0.07407407407407407,0.09090909090909091,0.21052631578947367,0.05555555555555555,0.15151515151515152,0.15637860082304528,0.0,0.0,0.0,0.11551155115511551,0.20833333333333334,0.08849557522123894,0.1095890410958904,0.2265625,0.0,0.011904761904761904,0.22448979591836735,0.16091954022988506,0.05731225296442688,0.1111111111111111,0.3744075829383886,0.12903225806451613,0.08196721311475409,0.09090909090909091
-8,0.0,0.0,0.0,0.02877697841726619,0.11578947368421053,0.04128440366972477,0.05921052631578947,0.10714285714285714,0.29411764705882354,0.13559322033898305,0.1111111111111111,0.06666666666666667,0.03389830508474576,0.09523809523809523,0.07766990291262135,0.2222222222222222,0.14285714285714285,0.16666666666666666,0.1657142857142857,0.0,0.0,0.0,0.09051724137931035,0.14705882352941177,0.046511627906976744,0.0410958904109589,0.2553191489361702,0.0,0.08333333333333333,0.21052631578947367,0.12598425196850394,0.04404145077720207,0.6666666666666666,0.08333333333333333,0.10569105691056911,0.14,0.058823529411764705
-7,0.022727272727272728,0.0,0.16666666666666666,0.014598540145985401,0.046511627906976744,0.041916167664670656,0.043209876543209874,0.02857142857142857,0.19230769230769232,0.07926829268292683,0.0,0.0,0.0,0.15789473684210525,0.0641025641025641,0.125,0.125,0.1111111111111111,0.1878453038674033,0.0,0.0,0.0,0.12837837837837837,0.14285714285714285,0.10309278350515463,0.05555555555555555,0.1717171717171717,0.0,0.029850746268656716,0.23214285714285715,0.1792452830188679,0.06266318537859007,0.0,0.10666666666666667,0.11392405063291139,0.043478260869565216,0.1
-6,0.010526315789473684,0.0,0.2,0.08465608465608465,0.07751937984496124,0.06465517241379311,0.04568527918781726,0.09090909090909091,0.22580645161290322,0.1050228310502283,0.05,0.0,0.0,0.041666666666666664,0.04201680672268908,0.15384615384615385,0.058823529411764705,0.03571428571428571,0.1889400921658986,0.0,0.0,0.0,0.06910569105691057,0.2631578947368421,0.13380281690140844,0.07865168539325842,0.20689655172413793,0.16666666666666666,0.03278688524590164,0.08791208791208792,0.16666666666666666,0.054003724394785846,0.0,0.2018348623853211,0.1360759493670886,0.09836065573770492,0.1111111111111111
-5,0.0,0.0,0.13636363636363635,0.05181347150259067,0.0821917808219178,0.045454545454545456,0.05737704918032787,0.10638297872340426,0.3181818181818182,0.1039426523297491,0.08,0.06060606060606061,0.0125,0.1,0.0967741935483871,0.21428571428571427,0.0625,0.09302325581395349,0.1276595744680851,0.0,0.0,0.09090909090909091,0.12944983818770225,0.23214285714285715,0.18333333333333332,0.034482758620689655,0.15517241379310345,0.07407407407407407,0.05319148936170213,0.2808988764044944,0.20212765957446807,0.05102040816326531,0.0,0.2781456953642384,0.14245014245014245,0.14492753623188406,0.0
-4,0.045454545454545456,0.0,0.09523809523809523,0.08053691275167785,0.096,0.04460966542750929,0.046948356807511735,0.0625,0.10714285714285714,0.10508474576271186,0.0625,0.0,0.030303030303030304,0.13043478260869565,0.072,0.3181818181818182,0.05,0.10526315789473684,0.13815789473684212,0.0,0.3333333333333333,0.0,0.11387900355871886,0.13333333333333333,0.09821428571428571,0.05333333333333334,0.19548872180451127,0.0625,0.023809523809523808,0.19753086419753085,0.13414634146341464,0.04435483870967742,0.0,0.26842105263157895,0.12813370473537605,0.15942028985507245,0.0
-3,0.041666666666666664,0.02127659574468085,0.1,0.03289473684210526,0.07947019867549669,0.031654676258992806,0.03862660944206009,0.06896551724137931,0.18181818181818182,0.11666666666666667,0.06666666666666667,0.045454545454545456,0.029411764705882353,0.16666666666666666,0.06451612903225806,0.2916666666666667,0.045454545454545456,0.022222222222222223,0.15555555555555556,0.0,0.0,0.0,0.07987220447284345,0.1388888888888889,0.16346153846153846,0.06896551724137931,0.13178294573643412,0.0,0.013888888888888888,0.2804878048780488,0.15789473684210525,0.0683371298405467,0.0,0.25748502994011974,0.14209115281501342,0.18840579710144928,0.125
